SYEAR,ERTAB,LF_STAT,NOC_5,_COUNT_
,,,22233,201250
,,,22300,168000
,,,22301,94750
,,,22302,78500
,,,22303,143250
,,,22310,237250
,,,22311,314250
,,,22312,23250
,,,22313,12000
,,,30010,295000
,,,31100,276500
,,,31101,60500
,,,31102,540500
,,,31103,122000
,,,31110,186250
,,,31111,79750
,,,31112,93750
,,,31120,385500
,,,31121,98250
,,,31200,99000
,,,31201,71750
,,,31202,318250
,,,31203,172500
,,,31204,95250
,,,31209,37000
,,,31300,169750
,,,31301,2552250
,,,31302,54750
,,,31303,17750
,,,32100,72500
,,,32101,344000
,,,32102,245000
,,,32103,101500
,,,32104,182250
,,,32109,170250
,,,32110,11250
,,,32111,222500
,,,32112,30750
,,,32120,143500
,,,32121,176750
,,,32122,57000
,,,32123,25250
,,,32124,204000
,,,32129,54000
,,,32200,74000
,,,32201,297000
,,,32209,61750
,,,33100,377500
,,,33101,280750
,,,33102,2154500
,,,33103,267500
,,,33109,243000
,,,40010,52500
,,,40011,92250
,,,40012,5500
,,,40019,219750
,,,40020,179500
,,,40021,247000
,,,40030,341750
,,,40040,11500
,,,40041,14000
,,,40042,500
,,,41100,20000
,,,41101,830000
,,,41200,619750
,,,41201,718000
,,,41210,999500
,,,41220,580500
,,,41221,1234250
,,,41229,1271750
,,,41300,394500
,,,41301,713500
,,,41302,256000
,,,41310,45500
,,,41311,51250
,,,41320,201750
,,,41321,140000
,,,41400,295000
,,,41401,85500
,,,41402,165000
,,,41403,497000
,,,41404,263750
,,,41405,313500
,,,41406,89250
,,,41407,60750
,,,41409,48750
,,,42100,539500
,,,42101,302000
,,,42200,337500
,,,42201,1373250
,,,42202,1442250
,,,42203,22000
,,,42204,58750
,,,43100,1072750
,,,43109,401750
,,,43200,20250
,,,43201,146750
,,,43202,72500
,,,43203,104750
,,,44100,233750
,,,44101,497500
,,,44200,3000
,,,45100,81250
,,,missi,69841750
,,Employed,,62604750
,,Employed,00010,32250
,,Employed,00011,30500
,,Employed,00012,339500
,,Employed,00013,14750
,,Employed,00015,1000
,,Employed,10010,390000
,,Employed,10011,325250
,,Employed,10012,102500
,,Employed,10019,60000
,,Employed,10020,256500
,,Employed,10021,272500
,,Employed,10022,305250
,,Employed,10029,137250
,,Employed,10030,70250
,,Employed,11100,1614500
,,Employed,11101,297500
,,Employed,11102,818500
,,Employed,11103,174750
,,Employed,11109,279750
,,Employed,11200,712750
,,Employed,11201,755750
,,Employed,11202,1573500
,,Employed,12010,190250
,,Employed,12011,234250
,,Employed,12012,11250
,,Employed,12013,524000
,,Employed,12100,222500
,,Employed,12101,230500
,,Employed,12102,354500
,,Employed,12103,156000
,,Employed,12104,447750
,,Employed,12110,56250
,,Employed,12111,28750
,,Employed,12112,41000
,,Employed,12113,20500
,,Employed,12200,1560000
,,Employed,12201,313500
,,Employed,12202,105000
,,Employed,12203,116000
,,Employed,13100,1352000
,,Employed,13101,303500
,,Employed,13102,362250
,,Employed,13110,1408250
,,Employed,13111,466000
,,Employed,13112,340750
,,Employed,13200,44250
,,Employed,13201,168500
,,Employed,14100,1100500
,,Employed,14101,1333500
,,Employed,14102,73000
,,Employed,14103,44000
,,Employed,14110,64250
,,Employed,14111,213500
,,Employed,14112,3000
,,Employed,14200,907250
,,Employed,14201,193250
,,Employed,14202,40000
,,Employed,14300,94250
,,Employed,14301,174500
,,Employed,14400,680000
,,Employed,14401,105750
,,Employed,14402,17500
,,Employed,14403,184250
,,Employed,14404,210750
,,Employed,14405,11500
,,Employed,20010,200500
,,Employed,20011,109500
,,Employed,20012,737750
,,Employed,21100,12750
,,Employed,21101,49000
,,Employed,21102,114750
,,Employed,21103,9750
,,Employed,21109,13750
,,Employed,21110,276000
,,Employed,21111,82500
,,Employed,21112,29000
,,Employed,21120,60250
,,Employed,21200,160750
,,Employed,21201,8500
,,Employed,21202,121250
,,Employed,21203,54500
,,Employed,21210,47000
,,Employed,21211,100000
,,Employed,21220,152500
,,Employed,21221,189000
,,Employed,21222,1101750
,,Employed,21223,333250
,,Employed,21230,347500
,,Employed,21231,1244750
,,Employed,21232,1124500
,,Employed,21233,127500
,,Employed,21234,233250
,,Employed,21300,526750
,,Employed,21301,288500
,,Employed,21310,250500
,,Employed,21311,145750
,,Employed,21320,86000
,,Employed,21321,103000
,,Employed,21322,1250
,,Employed,21330,48750
,,Employed,21331,56750
,,Employed,21332,16750
,,Employed,21390,33000
,,Employed,21399,213750
,,Employed,22100,106750
,,Employed,22101,52750
,,Employed,22110,42750
,,Employed,22111,12250
,,Employed,22112,87750
,,Employed,22113,45500
,,Employed,22114,131000
,,Employed,22210,41000
,,Employed,22211,48250
,,Employed,22212,295000
,,Employed,22213,38250
,,Employed,22214,73250
,,Employed,22220,246750
,,Employed,22221,690000
,,Employed,22222,136250
,,Employed,22230,32750
,,Employed,22231,28250
,,Employed,22232,219750
,,Employed,22233,183500
,,Employed,22300,147250
,,Employed,22301,90750
,,Employed,22302,74250
,,Employed,22303,136750
,,Employed,22310,223500
,,Employed,22311,285000
,,Employed,22312,22000
,,Employed,22313,12000
,,Employed,30010,272000
,,Employed,31100,269500
,,Employed,31101,59750
,,Employed,31102,521000
,,Employed,31103,117000
,,Employed,31110,179000
,,Employed,31111,77250
,,Employed,31112,91750
,,Employed,31120,364000
,,Employed,31121,95000
,,Employed,31200,98750
,,Employed,31201,71000
,,Employed,31202,308500
,,Employed,31203,166750
,,Employed,31204,90750
,,Employed,31209,36250
,,Employed,31300,156500
,,Employed,31301,2431750
,,Employed,31302,54000
,,Employed,31303,17750
,,Employed,32100,71750
,,Employed,32101,327000
,,Employed,32102,227750
,,Employed,32103,93250
,,Employed,32104,170000
,,Employed,32109,161250
,,Employed,32110,11250
,,Employed,32111,217750
,,Employed,32112,30500
,,Employed,32120,136500
,,Employed,32121,170000
,,Employed,32122,55000
,,Employed,32123,24750
,,Employed,32124,189500
,,Employed,32129,52500
,,Employed,32200,73250
,,Employed,32201,287750
,,Employed,32209,58500
,,Employed,33100,325500
,,Employed,33101,261750
,,Employed,33102,2007000
,,Employed,33103,247000
,,Employed,33109,213500
,,Employed,40010,52000
,,Employed,40011,91000
,,Employed,40012,5500
,,Employed,40019,211500
,,Employed,40020,165000
,,Employed,40021,240250
,,Employed,40030,336500
,,Employed,40040,11250
,,Employed,40041,12750
,,Employed,40042,0
,,Employed,41100,20000
,,Employed,41101,784500
,,Employed,41200,563500
,,Employed,41201,603000
,,Employed,41210,894750
,,Employed,41220,543250
,,Employed,41221,1150250
,,Employed,41229,1172750
,,Employed,41300,373750
,,Employed,41301,678250
,,Employed,41302,226750
,,Employed,41310,44500
,,Employed,41311,51250
,,Employed,41320,193250
,,Employed,41321,133000
,,Employed,41400,278000
,,Employed,41401,77750
,,Employed,41402,152500
,,Employed,41403,460500
,,Employed,41404,256750
,,Employed,41405,293500
,,Employed,41406,85500
,,Employed,41407,48750
,,Employed,41409,43000
,,Employed,42100,533000
,,Employed,42101,287500
,,Employed,42200,322250
,,Employed,42201,1274000
,,Employed,42202,1283500
,,Employed,42203,18750
,,Employed,42204,51000
,,Employed,43100,891250
,,Employed,43109,364250
,,Employed,43200,18750
,,Employed,43201,141250
,,Employed,43202,69000
,,Employed,43203,102500
,,Employed,44100,190000
,,Employed,44101,447750
,,Employed,44200,2750
,,Employed,45100,73000
,,Employed,missi,0
,,Unemployed,,4681000
,,Unemployed,00010,0
,,Unemployed,00011,0
,,Unemployed,00012,2250
,,Unemployed,00013,0
,,Unemployed,00015,0
,,Unemployed,10010,7500
,,Unemployed,10011,4250
,,Unemployed,10012,2250
,,Unemployed,10019,750
,,Unemployed,10020,1000
,,Unemployed,10021,1750
,,Unemployed,10022,6000
,,Unemployed,10029,750
,,Unemployed,10030,6500
,,Unemployed,11100,46750
,,Unemployed,11101,750
,,Unemployed,11102,8000
,,Unemployed,11103,500
,,Unemployed,11109,6250
,,Unemployed,11200,14250
,,Unemployed,11201,13250
,,Unemployed,11202,58750
,,Unemployed,12010,2500
,,Unemployed,12011,2250
,,Unemployed,12012,750
,,Unemployed,12013,17250
,,Unemployed,12100,11500
,,Unemployed,12101,9500
,,Unemployed,12102,21750
,,Unemployed,12103,7500
,,Unemployed,12104,6750
,,Unemployed,12110,500
,,Unemployed,12111,0
,,Unemployed,12112,1500
,,Unemployed,12113,2000
,,Unemployed,12200,25500
,,Unemployed,12201,0
,,Unemployed,12202,750
,,Unemployed,12203,250
,,Unemployed,13100,38750
,,Unemployed,13101,9000
,,Unemployed,13102,17250
,,Unemployed,13110,31750
,,Unemployed,13111,8250
,,Unemployed,13112,12000
,,Unemployed,13200,1000
,,Unemployed,13201,1500
,,Unemployed,14100,46500
,,Unemployed,14101,52750
,,Unemployed,14102,3000
,,Unemployed,14103,500
,,Unemployed,14110,18250
,,Unemployed,14111,13500
,,Unemployed,14112,0
,,Unemployed,14200,31250
,,Unemployed,14201,1000
,,Unemployed,14202,250
,,Unemployed,14300,4500
,,Unemployed,14301,4000
,,Unemployed,14400,25000
,,Unemployed,14401,2000
,,Unemployed,14402,1000
,,Unemployed,14403,11000
,,Unemployed,14404,3250
,,Unemployed,14405,2250
,,Unemployed,20010,5500
,,Unemployed,20011,1500
,,Unemployed,20012,22750
,,Unemployed,21100,0
,,Unemployed,21101,2500
,,Unemployed,21102,1750
,,Unemployed,21103,0
,,Unemployed,21109,0
,,Unemployed,21110,5750
,,Unemployed,21111,1500
,,Unemployed,21112,0
,,Unemployed,21120,1000
,,Unemployed,21200,2750
,,Unemployed,21201,0
,,Unemployed,21202,1500
,,Unemployed,21203,2750
,,Unemployed,21210,0
,,Unemployed,21211,750
,,Unemployed,21220,750
,,Unemployed,21221,1000
,,Unemployed,21222,24000
,,Unemployed,21223,9500
,,Unemployed,21230,3000
,,Unemployed,21231,28500
,,Unemployed,21232,35250
,,Unemployed,21233,3750
,,Unemployed,21234,3750
,,Unemployed,21300,4000
,,Unemployed,21301,12500
,,Unemployed,21310,5250
,,Unemployed,21311,1750
,,Unemployed,21320,1250
,,Unemployed,21321,500
,,Unemployed,21322,0
,,Unemployed,21330,0
,,Unemployed,21331,0
,,Unemployed,21332,750
,,Unemployed,21390,250
,,Unemployed,21399,3000
,,Unemployed,22100,7000
,,Unemployed,22101,2750
,,Unemployed,22110,2250
,,Unemployed,22111,0
,,Unemployed,22112,9250
,,Unemployed,22113,3000
,,Unemployed,22114,4750
,,Unemployed,22210,500
,,Unemployed,22211,4500
,,Unemployed,22212,2500
,,Unemployed,22213,3000
,,Unemployed,22214,500
,,Unemployed,22220,5500
,,Unemployed,22221,19750
,,Unemployed,22222,13000
,,Unemployed,22230,7250
,,Unemployed,22231,250
,,Unemployed,22232,12000
,,Unemployed,22233,5000
,,Unemployed,22300,7250
,,Unemployed,22301,0
,,Unemployed,22302,250
,,Unemployed,22303,3500
,,Unemployed,22310,7750
,,Unemployed,22311,13500
,,Unemployed,22312,250
,,Unemployed,22313,0
,,Unemployed,30010,5500
,,Unemployed,31100,1000
,,Unemployed,31101,0
,,Unemployed,31102,1000
,,Unemployed,31103,2000
,,Unemployed,31110,1000
,,Unemployed,31111,250
,,Unemployed,31112,1750
,,Unemployed,31120,2500
,,Unemployed,31121,1500
,,Unemployed,31200,0
,,Unemployed,31201,0
,,Unemployed,31202,1750
,,Unemployed,31203,0
,,Unemployed,31204,1000
,,Unemployed,31209,0
,,Unemployed,31300,1000
,,Unemployed,31301,20250
,,Unemployed,31302,0
,,Unemployed,31303,0
,,Unemployed,32100,500
,,Unemployed,32101,1750
,,Unemployed,32102,8250
,,Unemployed,32103,2500
,,Unemployed,32104,1250
,,Unemployed,32109,3500
,,Unemployed,32110,0
,,Unemployed,32111,250
,,Unemployed,32112,0
,,Unemployed,32120,1750
,,Unemployed,32121,250
,,Unemployed,32122,1000
,,Unemployed,32123,0
,,Unemployed,32124,4750
,,Unemployed,32129,0
,,Unemployed,32200,0
,,Unemployed,32201,1000
,,Unemployed,32209,0
,,Unemployed,33100,13750
,,Unemployed,33101,6000
,,Unemployed,33102,36500
,,Unemployed,33103,2000
,,Unemployed,33109,3750
,,Unemployed,40010,250
,,Unemployed,40011,0
,,Unemployed,40012,0
,,Unemployed,40019,4750
,,Unemployed,40020,3250
,,Unemployed,40021,1250
,,Unemployed,40030,3750
,,Unemployed,40040,0
,,Unemployed,40041,0
,,Unemployed,40042,0
,,Unemployed,41100,0
,,Unemployed,41101,10250
,,Unemployed,41200,18500
,,Unemployed,41201,34750
,,Unemployed,41210,24250
,,Unemployed,41220,14250
,,Unemployed,41221,21500
,,Unemployed,41229,24750
,,Unemployed,41300,1750
,,Unemployed,41301,5500
,,Unemployed,41302,3750
,,Unemployed,41310,0
,,Unemployed,41311,0
,,Unemployed,41320,2500
,,Unemployed,41321,3000
,,Unemployed,41400,6000
,,Unemployed,41401,2250
,,Unemployed,41402,2250
,,Unemployed,41403,14750
,,Unemployed,41404,2000
,,Unemployed,41405,3750
,,Unemployed,41406,2500
,,Unemployed,41407,2750
,,Unemployed,41409,2000
,,Unemployed,42100,250
,,Unemployed,42101,3500
,,Unemployed,42200,4750
,,Unemployed,42201,27500
,,Unemployed,42202,42000
,,Unemployed,42203,0
,,Unemployed,42204,1250
,,Unemployed,43100,94500
,,Unemployed,43109,8250
,,Unemployed,43200,0
,,Unemployed,43201,250
,,Unemployed,43202,0
,,Unemployed,43203,1500
,,Unemployed,44100,8500
,,Unemployed,44101,9250
,,Unemployed,44200,0
,,Unemployed,45100,2000
,,Unemployed,missi,3176750
,,Unknown,,69993250
,,Unknown,00010,3750
,,Unknown,00011,2750
,,Unknown,00012,2500
,,Unknown,00013,0
,,Unknown,00015,0
,,Unknown,10010,11000
,,Unknown,10011,6500
,,Unknown,10012,3500
,,Unknown,10019,500
,,Unknown,10020,9000
,,Unknown,10021,15500
,,Unknown,10022,4000
,,Unknown,10029,5750
,,Unknown,10030,2250
,,Unknown,11100,58500
,,Unknown,11101,12250
,,Unknown,11102,23250
,,Unknown,11103,9750
,,Unknown,11109,12000
,,Unknown,11200,21500
,,Unknown,11201,52250
,,Unknown,11202,82750
,,Unknown,12010,8750
,,Unknown,12011,4750
,,Unknown,12012,2750
,,Unknown,12013,17750
,,Unknown,12100,9000
,,Unknown,12101,13000
,,Unknown,12102,10500
,,Unknown,12103,17750
,,Unknown,12104,17250
,,Unknown,12110,3000
,,Unknown,12111,0
,,Unknown,12112,1750
,,Unknown,12113,6250
,,Unknown,12200,120500
,,Unknown,12201,5500
,,Unknown,12202,3250
,,Unknown,12203,9000
,,Unknown,13100,56000
,,Unknown,13101,17000
,,Unknown,13102,17500
,,Unknown,13110,81750
,,Unknown,13111,21750
,,Unknown,13112,22500
,,Unknown,13200,500
,,Unknown,13201,7500
,,Unknown,14100,131250
,,Unknown,14101,126000
,,Unknown,14102,2250
,,Unknown,14103,500
,,Unknown,14110,49250
,,Unknown,14111,33250
,,Unknown,14112,750
,,Unknown,14200,74250
,,Unknown,14201,4250
,,Unknown,14202,3000
,,Unknown,14300,7000
,,Unknown,14301,8000
,,Unknown,14400,36000
,,Unknown,14401,3250
,,Unknown,14402,1000
,,Unknown,14403,23000
,,Unknown,14404,14500
,,Unknown,14405,7750
,,Unknown,20010,4500
,,Unknown,20011,3000
,,Unknown,20012,10500
,,Unknown,21100,1250
,,Unknown,21101,2500
,,Unknown,21102,0
,,Unknown,21103,0
,,Unknown,21109,500
,,Unknown,21110,15750
,,Unknown,21111,500
,,Unknown,21112,2500
,,Unknown,21120,2500
,,Unknown,21200,1750
,,Unknown,21201,1250
,,Unknown,21202,500
,,Unknown,21203,1000
,,Unknown,21210,4750
,,Unknown,21211,2250
,,Unknown,21220,750
,,Unknown,21221,9250
,,Unknown,21222,37500
,,Unknown,21223,10250
,,Unknown,21230,4500
,,Unknown,21231,13500
,,Unknown,21232,39500
,,Unknown,21233,3500
,,Unknown,21234,18250
,,Unknown,21300,15250
,,Unknown,21301,2000
,,Unknown,21310,13000
,,Unknown,21311,7500
,,Unknown,21320,1250
,,Unknown,21321,1000
,,Unknown,21322,500
,,Unknown,21330,1750
,,Unknown,21331,250
,,Unknown,21332,2750
,,Unknown,21390,500
,,Unknown,21399,13750
,,Unknown,22100,15250
,,Unknown,22101,8500
,,Unknown,22110,9250
,,Unknown,22111,500
,,Unknown,22112,10000
,,Unknown,22113,5500
,,Unknown,22114,9500
,,Unknown,22210,3250
,,Unknown,22211,6250
,,Unknown,22212,11250
,,Unknown,22213,4250
,,Unknown,22214,5750
,,Unknown,22220,12750
,,Unknown,22221,22750
,,Unknown,22222,15250
,,Unknown,22230,4000
,,Unknown,22231,0
,,Unknown,22232,7250
,,Unknown,22233,12750
,,Unknown,22300,13500
,,Unknown,22301,4000
,,Unknown,22302,4000
,,Unknown,22303,3000
,,Unknown,22310,6000
,,Unknown,22311,15750
,,Unknown,22312,1000
,,Unknown,22313,0
,,Unknown,30010,17500
,,Unknown,31100,6000
,,Unknown,31101,750
,,Unknown,31102,18500
,,Unknown,31103,3000
,,Unknown,31110,6250
,,Unknown,31111,2250
,,Unknown,31112,250
,,Unknown,31120,19000
,,Unknown,31121,1750
,,Unknown,31200,250
,,Unknown,31201,750
,,Unknown,31202,8000
,,Unknown,31203,5750
,,Unknown,31204,3500
,,Unknown,31209,750
,,Unknown,31300,12250
,,Unknown,31301,100250
,,Unknown,31302,750
,,Unknown,31303,0
,,Unknown,32100,250
,,Unknown,32101,15250
,,Unknown,32102,9000
,,Unknown,32103,5750
,,Unknown,32104,11000
,,Unknown,32109,5500
,,Unknown,32110,0
,,Unknown,32111,4500
,,Unknown,32112,250
,,Unknown,32120,5250
,,Unknown,32121,6500
,,Unknown,32122,1000
,,Unknown,32123,500
,,Unknown,32124,9750
,,Unknown,32129,1500
,,Unknown,32200,750
,,Unknown,32201,8250
,,Unknown,32209,3250
,,Unknown,33100,38250
,,Unknown,33101,13000
,,Unknown,33102,111000
,,Unknown,33103,18500
,,Unknown,33109,25750
,,Unknown,40010,250
,,Unknown,40011,1250
,,Unknown,40012,0
,,Unknown,40019,3500
,,Unknown,40020,11250
,,Unknown,40021,5500
,,Unknown,40030,1500
,,Unknown,40040,250
,,Unknown,40041,1250
,,Unknown,40042,500
,,Unknown,41100,0
,,Unknown,41101,35250
,,Unknown,41200,37750
,,Unknown,41201,80250
,,Unknown,41210,80500
,,Unknown,41220,23000
,,Unknown,41221,62500
,,Unknown,41229,74250
,,Unknown,41300,19000
,,Unknown,41301,29750
,,Unknown,41302,25500
,,Unknown,41310,1000
,,Unknown,41311,0
,,Unknown,41320,6000
,,Unknown,41321,4000
,,Unknown,41400,11000
,,Unknown,41401,5500
,,Unknown,41402,10250
,,Unknown,41403,21750
,,Unknown,41404,5000
,,Unknown,41405,16250
,,Unknown,41406,1250
,,Unknown,41407,9250
,,Unknown,41409,3750
,,Unknown,42100,6250
,,Unknown,42101,11000
,,Unknown,42200,10500
,,Unknown,42201,71750
,,Unknown,42202,116750
,,Unknown,42203,3250
,,Unknown,42204,6500
,,Unknown,43100,87000
,,Unknown,43109,29250
,,Unknown,43200,1500
,,Unknown,43201,5250
,,Unknown,43202,3500
,,Unknown,43203,750
,,Unknown,44100,35250
,,Unknown,44101,40500
,,Unknown,44200,250
,,Unknown,45100,6250
,,Unknown,missi,66665000
,5910,,,24991500
,5910,,00010,7000
,5910,,00011,19000
,5910,,00012,30500
,5910,,00013,1250
,5910,,00015,0
,5910,,10010,54750
,5910,,10011,45750
,5910,,10012,8250
,5910,,10019,5250
,5910,,10020,33250
,5910,,10021,22500
,5910,,10022,40250
,5910,,10029,6750
,5910,,10030,6500
,5910,,11100,194000
,5910,,11101,42500
,5910,,11102,130250
,5910,,11103,19500
,5910,,11109,38500
,5910,,11200,106750
,5910,,11201,121500
,5910,,11202,193000
,5910,,12010,45000
,5910,,12011,34500
,5910,,12012,5750
,5910,,12013,55000
,5910,,12100,46750
,5910,,12101,28750
,5910,,12102,58000
,5910,,12103,31250
,5910,,12104,62750
,5910,,12110,16750
,5910,,12111,2750
,5910,,12112,9500
,5910,,12113,6500
,5910,,12200,309750
,5910,,12201,30750
,5910,,12202,6250
,5910,,12203,17750
,5910,,13100,266750
,5910,,13101,55250
,5910,,13102,70750
,5910,,13110,237750
,5910,,13111,83000
,5910,,13112,57750
,5910,,13200,9250
,5910,,13201,26500
,5910,,14100,197250
,5910,,14101,249000
,5910,,14102,12000
,5910,,14103,13750
,5910,,14110,21750
,5910,,14111,35250
,5910,,14112,500
,5910,,14200,147000
,5910,,14201,25000
,5910,,14202,7250
,5910,,14300,30000
,5910,,14301,24500
,5910,,14400,80500
,5910,,14401,14750
,5910,,14402,500
,5910,,14403,16500
,5910,,14404,26250
,5910,,14405,4750
,5910,,20010,39750
,5910,,20011,15250
,5910,,20012,100250
,5910,,21100,3250
,5910,,21101,7250
,5910,,21102,20000
,5910,,21103,3500
,5910,,21109,2500
,5910,,21110,88750
,5910,,21111,22750
,5910,,21112,3750
,5910,,21120,13500
,5910,,21200,20500
,5910,,21201,3250
,5910,,21202,26750
,5910,,21203,10500
,5910,,21210,3000
,5910,,21211,4750
,5910,,21220,20250
,5910,,21221,41250
,5910,,21222,180000
,5910,,21223,59000
,5910,,21230,47750
,5910,,21231,82250
,5910,,21232,127750
,5910,,21233,21250
,5910,,21234,20250
,5910,,21300,59250
,5910,,21301,30250
,5910,,21310,42000
,5910,,21311,14250
,5910,,21320,15000
,5910,,21321,5000
,5910,,21322,0
,5910,,21330,1750
,5910,,21331,11250
,5910,,21332,1750
,5910,,21390,7000
,5910,,21399,41250
,5910,,22100,7500
,5910,,22101,7250
,5910,,22110,19250
,5910,,22111,0
,5910,,22112,27750
,5910,,22113,17500
,5910,,22114,62000
,5910,,22210,10000
,5910,,22211,1500
,5910,,22212,47250
,5910,,22213,8000
,5910,,22214,19750
,5910,,22220,31250
,5910,,22221,113250
,5910,,22222,21000
,5910,,22230,7500
,5910,,22231,7000
,5910,,22232,32000
,5910,,22233,27500
,5910,,22300,28500
,5910,,22301,11750
,5910,,22302,11000
,5910,,22303,18250
,5910,,22310,35250
,5910,,22311,57000
,5910,,22312,3750
,5910,,22313,2750
,5910,,30010,56500
,5910,,31100,43000
,5910,,31101,14000
,5910,,31102,97250
,5910,,31103,32250
,5910,,31110,24750
,5910,,31111,14250
,5910,,31112,20000
,5910,,31120,60250
,5910,,31121,13000
,5910,,31200,18000
,5910,,31201,17250
,5910,,31202,44250
,5910,,31203,39250
,5910,,31204,16500
,5910,,31209,2000
,5910,,31300,47500
,5910,,31301,452000
,5910,,31302,8750
,5910,,31303,4000
,5910,,32100,5000
,5910,,32101,70000
,5910,,32102,51500
,5910,,32103,23000
,5910,,32104,34500
,5910,,32109,38000
,5910,,32110,500
,5910,,32111,47500
,5910,,32112,4000
,5910,,32120,26250
,5910,,32121,32250
,5910,,32122,17000
,5910,,32123,5750
,5910,,32124,32750
,5910,,32129,4250
,5910,,32200,19500
,5910,,32201,56750
,5910,,32209,13250
,5910,,33100,43750
,5910,,33101,53500
,5910,,33102,471500
,5910,,33103,49750
,5910,,33109,47000
,5910,,40010,25750
,5910,,40011,33000
,5910,,40012,4750
,5910,,40019,96250
,5910,,40020,34250
,5910,,40021,65750
,5910,,40030,68500
,5910,,40040,2000
,5910,,40041,3500
,5910,,40042,500
,5910,,41100,1500
,5910,,41101,142250
,5910,,41200,120750
,5910,,41201,102000
,5910,,41210,134000
,5910,,41220,97000
,5910,,41221,218250
,5910,,41229,233000
,5910,,41300,89500
,5910,,41301,173500
,5910,,41302,48500
,5910,,41310,10500
,5910,,41311,16250
,5910,,41320,40500
,5910,,41321,30250
,5910,,41400,68500
,5910,,41401,36750
,5910,,41402,14500
,5910,,41403,154000
,5910,,41404,66750
,5910,,41405,61750
,5910,,41406,17000
,5910,,41407,23000
,5910,,41409,21750
,5910,,42100,95750
,5910,,42101,47500
,5910,,42200,40750
,5910,,42201,272500
,5910,,42202,235750
,5910,,42203,1500
,5910,,42204,13750
,5910,,43100,184750
,5910,,43109,30750
,5910,,43200,6750
,5910,,43201,16500
,5910,,43202,19750
,5910,,43203,11000
,5910,,44100,29250
,5910,,44101,130250
,5910,,44200,2750
,5910,,45100,11250
,5910,,missi,13951500
,5910,Employed,,10240000
,5910,Employed,00010,6250
,5910,Employed,00011,17000
,5910,Employed,00012,30500
,5910,Employed,00013,1250
,5910,Employed,00015,0
,5910,Employed,10010,52750
,5910,Employed,10011,44000
,5910,Employed,10012,7750
,5910,Employed,10019,4750
,5910,Employed,10020,33250
,5910,Employed,10021,20000
,5910,Employed,10022,38750
,5910,Employed,10029,6750
,5910,Employed,10030,5000
,5910,Employed,11100,181500
,5910,Employed,11101,40500
,5910,Employed,11102,123250
,5910,Employed,11103,18750
,5910,Employed,11109,36000
,5910,Employed,11200,99500
,5910,Employed,11201,109750
,5910,Employed,11202,181500
,5910,Employed,12010,44750
,5910,Employed,12011,34500
,5910,Employed,12012,4750
,5910,Employed,12013,52250
,5910,Employed,12100,41500
,5910,Employed,12101,26000
,5910,Employed,12102,56500
,5910,Employed,12103,27750
,5910,Employed,12104,58750
,5910,Employed,12110,15000
,5910,Employed,12111,2750
,5910,Employed,12112,9500
,5910,Employed,12113,4750
,5910,Employed,12200,282250
,5910,Employed,12201,30500
,5910,Employed,12202,6250
,5910,Employed,12203,16500
,5910,Employed,13100,255500
,5910,Employed,13101,53250
,5910,Employed,13102,63250
,5910,Employed,13110,220750
,5910,Employed,13111,75000
